Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777582708,15,,Aggregated,12.400000,0.000000,1,1,1,1,1,2,2,3,16,16,16,684,0,1,1.138146615407446,0.45998767018318176,15.73120430111885,530.188596491228
1777582709,15,,Aggregated,12.300000,0.000000,1,1,1,1,1,2,2,3,16,16,16,701,0,1,1.13289001080262,0.45998767018318176,15.73120430111885,530.5549215406562
1777582710,15,,Aggregated,12.500000,0.000000,1,1,1,1,1,2,2,3,16,16,16,709,0,1,1.130960795014298,0.45998767018318176,15.73120430111885,531.4851904090268
1777582711,15,,Aggregated,12.400000,0.000000,1,1,1,1,1,2,2,3,16,16,16,723,0,1,1.1256665949752223,0.42999908328056335,15.73120430111885,531.0705394190871
1777582712,15,,Aggregated,12.300000,0.000000,1,1,1,1,1,2,2,3,16,16,16,734,0,1,1.1233789364144977,0.42999908328056335,15.73120430111885,532.9577656675749
1777582713,20,,Aggregated,12.200000,0.000000,1,1,1,1,1,2,3,3,16,16,16,753,0,1,1.129561461320278,0.42999908328056335,15.73120430111885,532.1221779548473
1777582714,20,,Aggregated,12.200000,0.000000,1,1,1,1,1,2,3,3,16,16,16,766,0,1,1.128186610364416,0.42999908328056335,15.73120430111885,532.4569190600522
1777582715,20,,Aggregated,12.300000,0.000000,1,1,1,1,1,2,3,3,16,16,16,782,0,1,1.121976269918787,0.42999908328056335,15.73120430111885,532.2225063938619
1777582716,20,,Aggregated,12.700000,0.000000,1,1,1,1,1,2,3,3,16,16,16,800,0,1,1.1159342504106462,0.42999908328056335,15.73120430111885,529.39625
1777582717,20,,Aggregated,13.300000,0.000000,1,1,1,1,1,2,2,3,16,16,16,812,0,1,1.1136922939437364,0.42999908328056335,15.73120430111885,531.7709359605911
1777582718,20,,Aggregated,13.500000,0.000000,1,1,1,1,1,2,2,3,16,16,16,828,0,1,1.1106827723735198,0.42999908328056335,15.73120430111885,528.8876811594203
1777582719,20,,Aggregated,14.100000,0.000000,1,1,1,1,1,2,2,3,16,16,16,846,0,1,1.103528953613119,0.42999908328056335,15.73120430111885,531.7777777777778
1777582720,20,,Aggregated,14.100000,0.000000,1,1,1,1,1,2,2,3,16,16,16,860,0,1,1.0992184996085113,0.42999908328056335,15.73120430111885,530.3686046511627
1777582721,20,,Aggregated,14.500000,0.000000,1,1,1,1,1,2,2,3,16,16,16,874,0,1,1.0968558149288665,0.42999908328056335,15.73120430111885,532.8020594965675
1777582722,20,,Aggregated,14.700000,0.000000,1,1,1,1,1,2,2,3,16,16,16,889,0,1,1.094374017888435,0.42999908328056335,15.73120430111885,531.8830146231721
1777582723,20,,Aggregated,15.200000,0.000000,1,1,1,1,1,2,2,3,16,16,16,903,0,1,1.0906561573808506,0.40830858051776886,15.73120430111885,532.8615725359912
1777582724,20,,Aggregated,15.000000,0.000000,1,1,1,1,1,2,2,3,16,16,16,919,0,1,1.0884597419200706,0.40830858051776886,15.73120430111885,532.9836779107726
1777582725,20,,Aggregated,15.200000,0.000000,1,1,1,1,1,2,2,3,16,16,16,938,0,1,1.0831700300356981,0.40830858051776886,15.73120430111885,534.7899786780383
1777582726,20,,Aggregated,14.900000,0.000000,1,1,1,1,1,2,2,3,16,16,16,953,0,1,1.080878458111884,0.40830858051776886,15.73120430111885,533.9695697796433
1777582727,20,,Aggregated,15.000000,0.000000,1,1,1,1,1,2,2,3,16,16,16,970,0,1,1.0778943921640975,0.40830858051776886,15.73120430111885,533.5134020618557
1777582728,20,,Aggregated,15.400000,0.000000,1,1,1,1,1,2,2,3,16,16,16,985,0,1,1.077212294951308,0.40830858051776886,15.73120430111885,534.9969543147208
1777582729,20,,Aggregated,15.400000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1002,0,1,1.0747112753892136,0.40830858051776886,15.73120430111885,534.374251497006
1777582730,20,,Aggregated,15.500000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1018,0,1,1.0728043044802014,0.40830858051776886,15.73120430111885,534.1777996070726
1777582731,20,,Aggregated,15.900000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1032,0,1,1.0691950162656085,0.40830858051776886,15.73120430111885,534.9273255813954
1777582732,20,,Aggregated,15.500000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1051,0,1,1.0655852252675964,0.40830858051776886,15.73120430111885,534.4110371075167
1777582733,20,,Aggregated,15.800000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1063,0,1,1.0634888075677607,0.40830858051776886,15.73120430111885,533.9604891815616
1777582734,20,,Aggregated,16.100000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1080,0,1,1.0614825619591608,0.40830858051776886,15.73120430111885,533.2722222222222
1777582735,20,,Aggregated,16.100000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1094,0,1,1.05878690485817,0.40830858051776886,15.73120430111885,534.262340036563
1777582736,20,,Aggregated,16.300000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1110,0,1,1.0559945560253419,0.40830858051776886,15.73120430111885,533.0954954954955
1777582737,20,,Aggregated,15.600000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1129,0,1,1.0512660730191308,0.40830858051776886,15.73120430111885,533.7741364038973
1777582738,20,,Aggregated,15.700000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1143,0,1,1.0507941386179245,0.40830858051776886,15.73120430111885,532.5660542432196
1777582739,20,,Aggregated,15.600000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1158,0,1,1.048730065425237,0.40830858051776886,15.73120430111885,532.954231433506
1777582740,20,,Aggregated,16.000000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1177,0,1,1.0454459376981324,0.40830858051776886,15.73120430111885,535.4418011894647
1777582741,20,,Aggregated,15.600000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1192,0,1,1.0428911093747455,0.40830858051776886,15.73120430111885,533.8095637583892
1777582742,20,,Aggregated,16.300000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1210,0,1,1.0393381519012215,0.3943294286727905,15.73120430111885,534.6099173553719
1777582743,25,,Aggregated,15.600000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1231,0,1,1.0416485220920157,0.3943294286727905,15.73120430111885,536.1137286758733
1777582744,25,,Aggregated,16.300000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1249,0,1,1.039075904531036,0.3943294286727905,15.73120430111885,534.3738991192954
1777582745,25,,Aggregated,16.500000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1269,0,1,1.0374151551883177,0.3943294286727905,15.73120430111885,535.1710007880221
1777582746,25,,Aggregated,16.800000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1289,0,1,1.0344079580762018,0.3943294286727905,15.73120430111885,534.4895267649341
1777582747,25,,Aggregated,17.600000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1308,0,1,1.0314448366357463,0.3943294286727905,15.73120430111885,533.2790519877676
1777582748,25,,Aggregated,17.800000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1327,0,1,1.0286276428746206,0.3943294286727905,15.73120430111885,534.5990957045968
1777582749,25,,Aggregated,18.000000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1347,0,1,1.0261034832212248,0.3943294286727905,15.73120430111885,534.6807720861173
1777582750,25,,Aggregated,17.900000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1363,0,1,1.022898913883848,0.38653984665870667,15.73120430111885,533.7710931768158
1777582751,25,,Aggregated,18.500000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1381,0,1,1.0207576756780343,0.38653984665870667,15.73120430111885,534.7277335264301
1777582752,25,,Aggregated,18.600000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1412,0,1,1.01679898191655,0.38653984665870667,15.73120430111885,537.9667138810198
1777582753,25,,Aggregated,19.300000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1434,0,1,1.014687697633041,0.38653984665870667,15.73120430111885,538.2601115760111
1777582754,25,,Aggregated,19.600000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1454,0,1,1.012104343074634,0.38653984665870667,15.73120430111885,539.1127922971115
1777582755,25,,Aggregated,20.000000,0.000000,1,1,1,1,1,2,2,3,9,16,16,1475,0,1,1.0102093800649805,0.38653984665870667,15.73120430111885,540.4698305084746
1777582756,25,,Aggregated,20.400000,0.000000,1,1,1,1,1,1,2,3,9,16,16,1494,0,1,1.0085357951531448,0.38653984665870667,15.73120430111885,539.3835341365461
1777582757,25,,Aggregated,20.600000,0.000000,1,1,1,1,1,1,2,3,9,16,16,1515,0,1,1.0080068824019763,0.38653984665870667,15.73120430111885,540.5188118811881
1777582758,25,,Aggregated,20.500000,0.000000,1,1,1,1,1,1,2,3,9,16,16,1534,0,1,1.005958218122632,0.38653984665870667,15.73120430111885,539.3976531942634
1777582759,25,,Aggregated,20.500000,0.000000,1,1,1,1,1,1,2,3,9,16,16,1556,0,1,1.004217400821285,0.38653984665870667,15.73120430111885,539.4787917737789
1777582760,25,,Aggregated,20.900000,0.000000,1,1,1,1,1,1,2,3,9,16,16,1574,0,1,1.0021546337247047,0.38653984665870667,15.73120430111885,540.2407878017789
1777582761,25,,Aggregated,20.700000,0.000000,1,1,1,1,1,1,2,3,9,16,16,1595,0,1,1.0007378017547361,0.38653984665870667,15.73120430111885,540.726645768025
1777582762,25,,Aggregated,20.800000,0.000000,1,1,1,1,1,1,2,2,9,16,16,1616,0,1,0.998935496231707,0.38653984665870667,15.73120430111885,541.3069306930693
1777582763,25,,Aggregated,20.800000,0.000000,1,1,1,1,1,1,2,2,9,16,16,1632,0,1,0.99777395942011,0.38653984665870667,15.73120430111885,541.1495098039215
1777582764,25,,Aggregated,20.700000,0.000000,1,1,1,1,1,1,2,2,9,16,16,1654,0,1,0.9968295815021269,0.38653984665870667,15.73120430111885,543.2243047158404
1777582765,25,,Aggregated,19.800000,0.000000,1,1,1,1,1,1,2,2,9,16,16,1670,0,1,0.9952788057173797,0.38653984665870667,15.73120430111885,543.1173652694611
1777582766,25,,Aggregated,19.700000,0.000000,1,1,1,1,1,1,2,2,9,16,16,1692,0,1,0.9940480824392597,0.38653984665870667,15.73120430111885,545.8321513002364
1777582767,25,,Aggregated,19.300000,0.000000,1,1,1,1,1,1,2,2,9,16,16,1712,0,1,0.9924879517388817,0.38653984665870667,15.73120430111885,545.7780373831775
1777582768,25,,Aggregated,19.800000,0.000000,1,1,1,1,1,1,2,2,9,16,16,1729,0,1,0.9915746776457119,0.38653984665870667,15.73120430111885,545.893001735107
1777582769,25,,Aggregated,19.700000,0.000000,1,1,1,1,1,1,2,2,9,16,16,1746,0,1,0.9903119725494177,0.38653984665870667,15.73120430111885,546.1202749140894
1777582770,25,,Aggregated,19.400000,0.000000,1,1,1,1,1,1,2,2,9,16,16,1772,0,1,0.9881168620715561,0.38653984665870667,15.73120430111885,546.3696388261851
1777582771,25,,Aggregated,19.400000,0.000000,1,1,1,1,1,1,2,2,9,16,16,1791,0,1,0.9867329855560258,0.38653984665870667,15.73120430111885,545.9307649357901
1777582772,25,,Aggregated,19.400000,0.000000,1,1,1,1,1,1,2,2,9,16,16,1807,0,1,0.9861752291905267,0.38653984665870667,15.73120430111885,547.027116768124
1777582773,30,,Aggregated,19.700000,0.000000,1,1,1,1,1,1,2,3,9,16,16,1833,0,1,0.9887950180887981,0.38653984665870667,15.73120430111885,548.2804146208401
1777582774,30,,Aggregated,19.400000,0.000000,1,1,1,1,1,1,2,3,9,16,16,1857,0,1,0.9871877751959609,0.38653984665870667,15.73120430111885,549.4798061389338
1777582775,30,,Aggregated,20.400000,0.000000,1,1,1,1,1,1,2,3,9,16,16,1882,0,1,0.9850926467640113,0.38653984665870667,15.73120430111885,550.3294367693943
1777582776,30,,Aggregated,20.400000,0.000000,1,1,1,1,1,1,2,3,9,16,16,1906,0,1,0.9839435079665649,0.38653984665870667,15.73120430111885,550.9307450157397
1777582777,30,,Aggregated,21.200000,0.000000,1,1,1,1,1,1,2,3,9,16,16,1929,0,1,0.982256161078942,0.38653984665870667,15.73120430111885,551.8263348885433
1777582778,30,,Aggregated,20.900000,0.000000,1,1,1,1,1,1,2,3,9,16,16,1954,0,1,0.9808045008363719,0.38653984665870667,15.73120430111885,553.2308085977483
1777582779,30,,Aggregated,21.400000,0.000000,1,1,1,1,1,1,2,3,9,16,16,1973,0,1,0.9795484089165609,0.38653984665870667,15.73120430111885,553.7557019766853
1777582780,30,,Aggregated,22.300000,0.000000,1,1,1,1,1,1,2,3,9,16,16,1999,0,1,0.9784470747908454,0.38653984665870667,15.73120430111885,555.3861930965483
1777582781,30,,Aggregated,22.700000,0.000000,1,1,1,1,1,1,2,2,8,16,16,2019,0,1,0.9773320409110893,0.38653984665870667,15.73120430111885,556.3863298662704
